time_s,mode,center_T,surface_T,center_C,surface_C
212400.0,terminal_hold,50.16499999999999,50.165,0.14812583900945042,0.05238502942313258
216000.0,terminal_hold,50.165000000000006,50.165,0.14714793820303723,0.05230854073568953
219600.0,terminal_hold,50.165000000000006,50.165,0.14620035366373718,0.05223584154733495
223200.0,terminal_hold,50.165,50.165,0.14528156196240657,0.05216667632557307
226800.0,terminal_hold,50.16499999999999,50.165000000000006,0.1443901433915851,0.052100811087922
230400.0,terminal_hold,50.16499999999999,50.165000000000006,0.14352477315816548,0.05203803123770128
234000.0,terminal_hold,50.16499999999999,50.165,0.14268421346488971,0.05197813965047909
237600.0,terminal_hold,50.165,50.164999999999985,0.1418673063773811,0.051920954978446
241200.0,terminal_hold,50.165000000000006,50.165,0.14107296738693925,0.051866310144721754
244800.0,terminal_hold,50.16500000000001,50.165,0.1403001795908836,0.051814051003589434
248400.0,terminal_hold,50.165000000000006,50.165000000000006,0.13954798842213462,0.05176403514601788
252000.0,terminal_hold,50.165000000000006,50.165,0.13881549686825007,0.05171613083268258
255600.0,terminal_hold,50.165000000000006,50.165,0.13810186112745992,0.05167021603911304
259200.0,terminal_hold,50.165000000000006,50.165,0.13740628665559695,0.051626177599653565
0.0,nominal,28.0,28.0,2.55,2.55
3600.0,nominal,40.38156671317549,42.997608938872204,2.5257376132663336,1.4710935945954988
7200.0,nominal,48.45023538884823,49.00332433287503,2.170851543010404,1.2310926246371032
10800.0,nominal,49.849495583760614,49.96641293508089,1.7661771010904808,1.0081231238518988
14400.0,nominal,49.999391426253474,49.999443126439644,1.4536060034133214,0.8153461709156493
18000.0,nominal,49.99956458509823,49.99975278131197,1.209833282770841,0.6585490260069172
21600.0,nominal,49.99998111791367,49.999989508071685,1.01696091290224,0.5327918503257718
25200.0,nominal,49.999999313938154,49.999999626909265,0.863766308313775,0.4321978354879379
28800.0,nominal,49.99999997885938,49.999999988739994,0.7419532555097872,0.3517595556974879
32400.0,nominal,49.999999999439666,49.99999999970729,0.6449953389593801,0.28749062683393456
36000.0,nominal,49.99999999998704,49.99999999999334,0.5676812493389213,0.23629230930760514
39600.0,nominal,49.99999999999974,49.99999999999987,0.5058406989504929,0.19579670424265722
43200.0,nominal,49.99999999999999,49.99999999999999,0.4561449376439487,0.1641897448828028
46800.0,nominal,50.00000000000001,49.99999999999999,0.4159515481279703,0.13998524697282066
50400.0,nominal,50.0,50.0,0.383178819159124,0.12179613105936973
54000.0,nominal,50.0,50.0,0.3562009577271058,0.10825460016951209
57600.0,nominal,49.99999999999999,50.00000000000001,0.33375910546096266,0.09812517260459018
61200.0,nominal,50.0,50.0,0.3148854427142504,0.09043271463818155
64800.0,nominal,50.0,50.00000000000001,0.2988390811347717,0.08447808389708344
68400.0,nominal,50.000000000000014,50.0,0.28505317970228256,0.07978002130955714
72000.0,nominal,50.0,50.00000000000001,0.27309269757328647,0.07600844158701245
75600.0,nominal,50.0,50.00000000000001,0.2626216916465056,0.0729337979356051
79200.0,nominal,50.00000000000001,50.0,0.25337861085281144,0.07039327945034192
82800.0,nominal,50.0,50.0,0.24515791109735013,0.06826902053777627
86400.0,nominal,50.0,49.99999999999999,0.23779646690510675,0.06647403280928854
90000.0,nominal,50.0,50.0,0.2311635345794192,0.06494298160398723
93600.0,nominal,50.00000000000001,50.00000000000001,0.22515331196800897,0.06362601716150193
97200.0,nominal,50.0,49.999999999999986,0.21967938848463942,0.062484563339289444
100800.0,nominal,50.0,50.00000000000001,0.21467057268764628,0.061488385964327034
104400.0,nominal,50.0,50.0,0.21006772831257567,0.06061351481233316
108000.0,nominal,50.0,50.0,0.20582135342405425,0.05984074617976872
111600.0,nominal,50.0,50.00000000000001,0.20188971142885875,0.05915454752627647
115200.0,nominal,50.00000000000001,50.0,0.1982373753580686,0.05854224520695747
118800.0,nominal,50.0,49.99999999999999,0.19483408430315569,0.057993414566725764
122400.0,nominal,49.99999999999999,50.0,0.19165383766505165,0.057499416711289435
126000.0,nominal,50.00000000000001,49.99999999999999,0.18867417211553225,0.057053042955186456
129600.0,nominal,50.0,50.0,0.185875580091054,0.05664823924866062
133200.0,nominal,50.00000000000001,50.0,0.18324103879102244,0.05627989065680616
136800.0,nominal,50.0,50.0,0.1807556261103698,0.0559436513836737
140400.0,nominal,50.00000000000001,50.0,0.17840620546089736,0.05563580966240856
144000.0,nominal,50.0,50.0,0.17618116556070226,0.0553531795696798
147600.0,nominal,50.0,49.99999999999999,0.17407020437374007,0.05509301380150877
151200.0,nominal,50.00000000000001,49.99999999999999,0.17206414873374676,0.054852932893236124
154800.0,nominal,50.0,50.0,0.17015480298294136,0.05463086743276086
158400.0,nominal,49.99999999999999,50.0,0.1683348213367792,0.05442501060996908
162000.0,nominal,50.00000000000001,49.99999999999999,0.16659759975558916,0.05423377904129888
165600.0,nominal,50.0,50.000000000000014,0.1649371839371254,0.054055780259455635
169200.0,nominal,50.0,50.00000000000001,0.16334819069737377,0.05388978560230823
172800.0,nominal,50.0,49.99999999999999,0.16182574052248677,0.05373470749923589
176400.0,nominal,50.0,50.0,0.16036539948368234,0.05358958035756794
180000.0,nominal,50.0,50.00000000000001,0.1589631290332183,0.05345354441082524
183600.0,nominal,49.99999999999999,50.00000000000001,0.15761524246125264,0.053325832015057556
187200.0,nominal,50.00000000000001,50.0,0.15631836700434823,0.05320575597770253
190800.0,nominal,49.99999999999999,50.0,0.1550694107672662,0.05309269958113999
194400.0,nominal,49.99999999999999,49.99999999999999,0.15386553375875647,0.05298610802502884
198000.0,nominal,50.00000000000001,49.99999999999999,0.15270412245574663,0.05288548106107024
201600.0,nominal,50.0,50.0,0.15158276740366228,0.05279036663369412
205200.0,nominal,50.0,49.99999999999999,0.15049924343756607,0.052700355372382685
208800.0,nominal,50.00000000000001,50.00000000000001,0.14945149217248982,0.05261507580748451
212400.0,nominal,50.0,49.99999999999999,0.1484376064642545,0.05253419020268483
216000.0,nominal,50.0,50.0,0.14745581658620202,0.05245739091474131
219600.0,nominal,50.0,50.0,0.1465044779041957,0.05238439720542803
223200.0,nominal,49.99999999999999,50.0,0.14558205986325976,0.05231495244245506
226800.0,nominal,50.0,50.0,0.14468713612535927,0.05224882163591893
230400.0,nominal,50.0,50.00000000000001,0.14381837571990616,0.052185789264972166
234000.0,nominal,50.0,49.99999999999999,0.1429745350873024,0.052125657356179605
237600.0,nominal,50.0,50.00000000000001,0.1421544509117508,0.052068243780699144
241200.0,nominal,49.99999999999999,49.99999999999999,0.14135703365314342,0.052013380742181765
244800.0,nominal,50.0,50.00000000000001,0.1405812616994437,0.051960913431289404
248400.0,nominal,49.99999999999999,50.0,0.1398261760709365,0.05191069882610804
252000.0,nominal,50.0,50.0,0.13909087561627353,0.05186260462059399
255600.0,nominal,50.0,50.0,0.13837451264761727,0.05181650826561904
259200.0,nominal,50.0,50.0,0.13767628896855846,0.05177229610924647
0.0,last_hour_mean,28.0,28.0,2.55,2.55
3600.0,last_hour_mean,40.38156671317549,42.997608938872204,2.5257376132663336,1.4710935945954988
7200.0,last_hour_mean,48.45023538884823,49.00332433287503,2.170851543010404,1.2310926246371032
10800.0,last_hour_mean,49.849495583760614,49.96641293508089,1.7661771010904808,1.0081231238518988
14400.0,last_hour_mean,49.999391426253474,49.999443126439644,1.4536060034133214,0.8153461709156493
18000.0,last_hour_mean,49.99856782649347,49.99872627940439,1.2098383712293224,0.6585376192881753
21600.0,last_hour_mean,49.99891852833532,49.99892559249398,1.0169683555931786,0.5327792744680679
25200.0,last_hour_mean,49.99893384859409,49.998934112103136,0.8637735841137109,0.4321852731407359
28800.0,last_hour_mean,49.99893440842996,49.998934416749044,0.7419598498482481,0.351746956904373
32400.0,last_hour_mean,49.998934425757724,49.99893442598306,0.6450012353134742,0.28747779255860845
36000.0,last_hour_mean,49.99893442621859,49.99893442622391,0.5676865449788097,0.2362790849293109
39600.0,last_hour_mean,49.99893442622928,49.9989344262294,0.5058455129751009,0.19578304163740773
43200.0,last_hour_mean,49.998934426229496,49.99893442622951,0.4561493826138667,0.16417574230978388
46800.0,last_hour_mean,49.99893442622951,49.9989344262295,0.4159557188291932,0.13997113506025866
50400.0,last_hour_mean,49.99893442622952,49.998934426229496,0.3831827885149894,0.1217821632255994
54000.0,last_hour_mean,49.99893442622952,49.998934426229496,0.3562047771070262,0.1082409252849701
57600.0,last_hour_mean,49.99893442622951,49.9989344262295,0.33376280794249297,0.09811181236426972
61200.0,last_hour_mean,49.99893442622951,49.9989344262295,0.314889047822483,0.09041962201156957
64800.0,last_hour_mean,49.9989344262295,49.9989344262295,0.298842599578205,0.08446519632301944
68400.0,last_hour_mean,49.9989344262295,49.99893442622952,0.28505661713083247,0.07976728380611045
72000.0,last_hour_mean,49.99893442622951,49.99893442622951,0.2730960570946253,0.07599581187466328
75600.0,last_hour_mean,49.99893442622952,49.99893442622951,0.2626249753006964,0.07292124513633369
79200.0,last_hour_mean,49.99893442622951,49.99893442622952,0.2533818203794871,0.07038078143489726
82800.0,last_hour_mean,49.99893442622952,49.9989344262295,0.24516104828264765,0.06825656151756153
86400.0,last_hour_mean,49.99893442622951,49.99893442622951,0.23779953370287651,0.06646160149624886
90000.0,last_hour_mean,49.9989344262295,49.99893442622951,0.2311665331225759,0.06493056988825983
93600.0,last_hour_mean,49.99893442622951,49.99893442622951,0.22515624453340247,0.06361361918262684
97200.0,last_hour_mean,49.9989344262295,49.9989344262295,0.21968225744369496,0.06247217483798537
100800.0,last_hour_mean,49.99893442622951,49.9989344262295,0.21467338045784157,0.06147600382936217
104400.0,last_hour_mean,49.99893442622951,49.99893442622951,0.21007047731584996,0.06060113676203229
108000.0,last_hour_mean,49.99893442622951,49.99893442622952,0.20582404605382118,0.05982837053647588
111600.0,last_hour_mean,49.99893442622952,49.99893442622951,0.2018923500252772,0.0591421730553495
115200.0,last_hour_mean,49.99893442622951,49.9989344262295,0.19823996219043916,0.05852987100085239
118800.0,last_hour_mean,49.99893442622952,49.9989344262295,0.1948366215581149,0.05798103996085451
122400.0,last_hour_mean,49.99893442622951,49.9989344262295,0.19165632743937824,0.05748704122246184
126000.0,last_hour_mean,49.99893442622951,49.99893442622952,0.1886766164121494,0.057040666236199355
129600.0,last_hour_mean,49.9989344262295,49.99893442622951,0.18587798081794146,0.05663586105464712
133200.0,last_hour_mean,49.99893442622951,49.9989344262295,0.18324339776198673,0.05626751082004839
136800.0,last_hour_mean,49.99893442622951,49.9989344262295,0.1807579450468523,0.055931269794693296
140400.0,last_hour_mean,49.99893442622952,49.9989344262295,0.17840848599492393,0.05562342625568215
144000.0,last_hour_mean,49.99893442622951,49.99893442622951,0.1761834092383734,0.05534079431279824
147600.0,last_hour_mean,49.9989344262295,49.99893442622951,0.17407241265908122,0.055080626686917544
151200.0,last_hour_mean,49.99893442622951,49.99893442622951,0.17206632301275773,0.054840543931922316
154800.0,last_hour_mean,49.9989344262295,49.99893442622951,0.1701569445676722,0.05461847664941078
158400.0,last_hour_mean,49.99893442622952,49.99893442622951,0.16833693146940867,0.054412618039252056
162000.0,last_hour_mean,49.99893442622952,49.99893442622952,0.16659967961242356,0.054221384725011486
165600.0,last_hour_mean,49.99893442622951,49.99893442622951,0.16493923463243684,0.05404338424432296
169200.0,last_hour_mean,49.9989344262295,49.99893442622952,0.1633502132870875,0.05387738793829754
172800.0,last_hour_mean,49.99893442622951,49.99893442622951,0.16182773600769113,0.05372230823825816
176400.0,last_hour_mean,49.99893442622952,49.9989344262295,0.16036736881395305,0.053577179552487995
180000.0,last_hour_mean,49.99893442622951,49.99893442622951,0.15896507310975466,0.05344114211471308
183600.0,last_hour_mean,49.99893442622952,49.99893442622951,0.15761716213982774,0.053313428280620634
187200.0,last_hour_mean,49.99893442622952,49.99893442622951,0.1563202630980772,0.053193350856860146
190800.0,last_hour_mean,49.99893442622952,49.9989344262295,0.1550712840491997,0.05308029312471218
194400.0,last_hour_mean,49.99893442622951,49.99893442622952,0.15386738496430696,0.05297370028251479
198000.0,last_hour_mean,49.99893442622951,49.99893442622951,0.15270595228495557,0.052873072080491815
201600.0,last_hour_mean,49.99893442622951,49.9989344262295,0.1515845765233183,0.05277795646149376
205200.0,last_hour_mean,49.99893442622951,49.99893442622951,0.15050103248318164,0.052687944053362204
208800.0,last_hour_mean,49.99893442622951,49.9989344262295,0.14945326175014645,0.05260266338477554
212400.0,last_hour_mean,49.99893442622952,49.99893442622951,0.14843935715232448,0.052521776717743586
216000.0,last_hour_mean,49.9989344262295,49.99893442622951,0.14745754893695526,0.05244497640736169
219600.0,last_hour_mean,49.9989344262295,49.99893442622951,0.1465061924452992,0.05237198171376869
223200.0,last_hour_mean,49.99893442622951,49.99893442622951,0.1455837570991775,0.05230253600307665
226800.0,last_hour_mean,49.99893442622951,49.99893442622951,0.14468881653865948,0.05223640428382866
230400.0,last_hour_mean,49.99893442622952,49.9989344262295,0.14382003977248212,0.05217337103367358
234000.0,last_hour_mean,49.9989344262295,49.99893442622951,0.14297618322151365,0.05211323827772569
237600.0,last_hour_mean,49.99893442622951,49.99893442622951,0.14215608355148987,0.05205582388574746
241200.0,last_hour_mean,49.99893442622952,49.99893442622952,0.1413586512048334,0.05200096006005051
244800.0,last_hour_mean,49.99893442622951,49.9989344262295,0.14058286455297234,0.05194849199001363
248400.0,last_hour_mean,49.99893442622951,49.99893442622951,0.1398277646005302,0.05189827665249524
252000.0,last_hour_mean,49.99893442622951,49.9989344262295,0.13909245018131655,0.051850181740278944
255600.0,last_hour_mean,49.99893442622951,49.99893442622952,0.13837607359341944,0.05180408470311715
259200.0,last_hour_mean,49.99893442622951,49.99893442622952,0.13767783662707483,0.05175987188800555
