time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.700000000000000000e+01,1.140646544584466668e-14,1.846544929415159158e-13,1.085902189740186752e-18,9.147074213950934022e-20
1.800000000000000000e+01,1.159362801176424893e-14,1.856839351412694654e-13,1.201704101463252555e-18,9.562286442997160009e-20
1.900000000000000000e+01,1.174646885403440384e-14,1.864786502455342137e-13,1.258737988102233647e-18,9.769892557520273003e-20
2.000000000000000000e+01,1.187121936494030036e-14,1.871007563482739568e-13,1.350647325692753273e-18,9.977498672043384792e-20
2.100000000000000000e+01,1.197546025399421408e-14,1.875942647798928831e-13,1.431092081340640176e-18,1.018510478656649899e-19
2.200000000000000000e+01,1.206554557868378223e-14,1.879912919166318258e-13,1.505852716529574312e-18,1.049651395835116788e-19
2.300000000000000000e+01,1.214066574867274083e-14,1.883132486759847074e-13,1.561345146772907120e-18,1.143074147370517575e-19
2.400000000000000000e+01,1.220506497996634508e-14,1.885762593291506486e-13,1.652291074116146978e-18,1.163834758822828994e-19
2.500000000000000000e+01,1.226053418452056870e-14,1.887938048241813942e-13,1.686395796869861853e-18,1.210546134590529267e-19
2.600000000000000000e+01,1.230871707604843075e-14,1.889751367920927720e-13,1.759229611564236068e-18,1.241687051768996277e-19
2.700000000000000000e+01,1.235081577353407848e-14,1.891263348761238545e-13,1.851716995303123824e-18,1.309159038989007969e-19
2.800000000000000000e+01,1.238835132548806587e-14,1.892537430518283788e-13,1.873682748941109695e-18,1.335109803304397063e-19
2.900000000000000000e+01,1.241636805773084456e-14,1.893618549685568761e-13,1.987750522219071108e-18,1.366250720482863832e-19
3.000000000000000000e+01,1.244629836713206366e-14,1.894533139494567979e-13,2.018772332181489994e-18,1.387011331935175252e-19
3.100000000000000000e+01,1.246989915208613823e-14,1.895318206469344802e-13,2.101625613447576991e-18,1.407771943387486431e-19
3.200000000000000000e+01,1.249094850082896210e-14,1.896005470487667790e-13,2.149603443762124875e-18,1.412962096250564346e-19
3.300000000000000000e+01,1.250934828119856286e-14,1.896602861518979397e-13,2.227446991742355384e-18,1.433722707702875765e-19
3.400000000000000000e+01,1.252676673994845230e-14,1.897115666209574426e-13,2.302014944881833797e-18,1.501194694922887217e-19
3.500000000000000000e+01,1.254374360396947148e-14,1.897570317790926634e-13,2.353653734136045993e-18,1.521955306375198396e-19
3.600000000000000000e+01,1.255895408907500807e-14,1.897980032878773026e-13,2.399126697807666211e-18,1.542715917827509816e-19
3.700000000000000000e+01,1.256945423040592651e-14,1.898323664887934393e-13,2.467336143315095576e-18,1.563476529279820995e-19
3.800000000000000000e+01,1.258319273308189611e-14,1.898638220342474602e-13,2.580247824296321113e-18,1.584237140732132656e-19
3.900000000000000000e+01,1.259428166738464261e-14,1.898907839303508996e-13,2.664835244007512501e-18,1.584237140732132656e-19
4.000000000000000000e+01,1.260684258411695609e-14,1.899148381709922231e-13,2.735934920256782517e-18,1.625758363636754773e-19
4.100000000000000000e+01,1.261871657571547228e-14,1.899365134208008604e-13,2.836707632122279243e-18,1.646518975089066433e-19
4.200000000000000000e+01,1.262764660245485292e-14,1.899560740120916023e-13,2.883914734239003082e-18,1.688040197993689032e-19
4.300000000000000000e+01,1.263647849703226116e-14,1.899719339509759828e-13,2.922836508229118336e-18,1.776272796666011663e-19
4.400000000000000000e+01,1.264069817999702364e-14,1.899893798837488039e-13,3.021875081649510671e-18,1.802223560981400998e-19
4.500000000000000000e+01,1.264805809214486332e-14,1.900020678348563033e-13,3.089699163058028206e-18,1.822984172433712177e-19
4.600000000000000000e+01,1.265168898213779775e-14,1.900168704444817234e-13,3.188930418527876456e-18,1.885266006790646195e-19
4.700000000000000000e+01,1.265669372239832992e-14,1.900258577431828614e-13,3.244808212870121094e-18,2.009829675504513750e-19
4.800000000000000000e+01,1.266356297373631394e-14,1.900380170296608806e-13,3.319568848059055422e-18,2.051350898409136590e-19
4.900000000000000000e+01,1.266886211048275856e-14,1.900459469991030835e-13,3.400880672929494328e-18,2.056541051272214264e-19
5.000000000000000000e+01,1.267475004020103125e-14,1.900570489563221423e-13,3.501460702745535139e-18,2.082491815587603118e-19
5.100000000000000000e+01,1.267828279803199486e-14,1.900639215965053848e-13,3.541153204933474439e-18,2.144773649944537377e-19
5.200000000000000000e+01,1.268456325639815239e-14,1.900729088952065228e-13,3.635952773265834717e-18,2.186294872849159735e-19
5.300000000000000000e+01,1.268946986449671218e-14,1.900766095476128842e-13,3.678342824146158369e-18,2.227816095753782093e-19
5.400000000000000000e+01,1.269202130070796446e-14,1.900813675292782059e-13,3.790483776929559475e-18,2.253766860069171668e-19
5.500000000000000000e+01,1.269496526556710002e-14,1.900882401694614231e-13,3.878732155580414790e-18,2.321238847289183120e-19
5.600000000000000000e+01,1.269418020827133032e-14,1.900908834926088241e-13,4.015536410694186119e-18,2.341999458741494299e-19
5.700000000000000000e+01,1.269889055204594847e-14,1.900951128096446656e-13,4.092609230476592968e-18,2.404281293098428317e-19
5.800000000000000000e+01,1.270046066663748786e-14,1.900993421266804819e-13,4.144248019730805164e-18,2.430232057413817412e-19
5.900000000000000000e+01,1.270477848176422116e-14,1.901035714437163235e-13,4.259857249404415053e-18,2.471753280318439770e-19
6.000000000000000000e+01,1.270732991797547187e-14,1.901083294253816452e-13,4.313037495054276110e-18,2.492513891770750948e-19
6.100000000000000000e+01,9.670929861399147603e-12,6.625584628582489517e-13,4.349877587879223158e-18,2.527547423596526635e-19
6.200000000000000000e+01,9.577743756655613636e-12,6.625156410232612076e-13,4.394579823353018560e-18,2.558688340774993644e-19
6.300000000000000000e+01,9.457865703855911623e-12,6.623898188414451238e-13,4.491691576278851360e-18,2.579448952227304823e-19
6.400000000000000000e+01,9.333708500001292633e-12,6.620874226733829588e-13,4.543523047582519085e-18,2.579448952227304823e-19
6.500000000000000000e+01,9.239541466166694618e-12,6.616755929270185455e-13,4.605181303408445027e-18,2.641730786584238841e-19
6.600000000000000000e+01,9.047441871178339480e-12,6.604908554923555050e-13,4.734663640642887732e-18,2.724773232393484039e-19
6.700000000000000000e+01,8.958990446985593333e-12,6.595519471104002995e-13,4.834858306360015943e-18,2.766294455298106397e-19
6.800000000000000000e+01,8.757284890926200692e-12,6.569794650233540267e-13,4.903453115966357908e-18,2.818195983928885066e-19
6.900000000000000000e+01,8.610695263637935713e-12,6.544942126001719351e-13,4.979755207550940326e-18,2.901238429738129782e-19
7.000000000000000000e+01,8.501365436928519924e-12,6.518122969348235149e-13,5.056828027333346405e-18,2.942759652642752622e-19
7.100000000000000000e+01,8.280639512707219917e-12,6.463141847882389078e-13,5.106154631994086850e-18,2.984280875547374980e-19
7.200000000000000000e+01,8.118720660397434052e-12,6.412643802474526958e-13,5.158564149446123477e-18,2.994661181273530328e-19
7.300000000000000000e+01,8.031419541407313092e-12,6.375769444568346669e-13,5.198642015732974607e-18,3.036182404178153168e-19
7.400000000000000000e+01,7.998731325726056313e-12,6.353512663667268952e-13,5.326582896571769222e-18,3.129605155713554195e-19
7.500000000000000000e+01,8.051611607583156026e-12,6.359058355630506574e-13,5.372826588441213485e-18,3.129605155713554195e-19
7.600000000000000000e+01,8.109455806721407185e-12,6.369409609075710560e-13,5.477645623345285968e-18,3.212647601522798911e-19
7.700000000000000000e+01,8.137092571233035532e-12,6.373231854346846795e-13,5.477645623345285968e-18,3.295690047332044109e-19
7.800000000000000000e+01,8.155188141900525576e-12,6.375801164446115480e-13,5.516182033236489778e-18,3.316450658784355288e-19
7.900000000000000000e+01,8.236798380553611138e-12,6.393347543498533268e-13,5.654142380646997368e-18,3.316450658784355288e-19
8.000000000000000000e+01,8.365333456418089761e-12,6.423306968051124762e-13,5.792873456255329388e-18,3.316450658784355288e-19
8.100000000000000000e+01,8.497284709105109213e-12,6.456559973245371289e-13,5.882277927202920193e-18,3.399493104593600485e-19
8.200000000000000000e+01,8.604719407502538021e-12,6.487095642244095687e-13,5.943936183028846134e-18,3.420253716045911664e-19
8.300000000000000000e+01,8.677741119339903549e-12,6.512365811533205450e-13,5.970333623804319978e-18,3.425443868908989579e-19
8.400000000000000000e+01,8.735875397148943397e-12,6.537403368385344938e-13,6.019660228465060423e-18,3.508486314718235258e-19
8.500000000000000000e+01,8.787454054009656235e-12,6.560231107086260252e-13,6.019660228465060423e-18,3.508486314718235258e-19
8.600000000000000000e+01,8.865365495213723803e-12,6.594160803006241425e-13,6.068986833125800097e-18,3.550007537622857616e-19
8.700000000000000000e+01,8.960440251546555800e-12,6.635861868979567286e-13,6.256273785197048132e-18,3.550007537622857616e-19
8.800000000000000000e+01,9.107295816993762665e-12,6.706153118115133466e-13,6.280937087527417584e-18,3.550007537622857616e-19
8.900000000000000000e+01,9.212412633725431309e-12,6.763164311758180446e-13,6.351844081727232841e-18,3.633049983432102813e-19
9.000000000000000000e+01,9.293744177038518690e-12,6.812277255836805472e-13,6.441248552674822875e-18,3.643430289158258162e-19
9.100000000000000000e+01,9.371348268311292624e-12,6.868305133269021314e-13,6.539901761996304536e-18,3.643430289158258162e-19
9.200000000000000000e+01,9.422048053529393386e-12,6.908747977424186337e-13,6.647803709691673200e-18,3.643430289158258162e-19
9.300000000000000000e+01,9.465996346003874070e-12,6.944062774673402583e-13,6.689423032374173192e-18,3.653810594884413992e-19
9.400000000000000000e+01,9.525883264225718137e-12,6.990839021089730210e-13,6.763412939365283089e-18,3.736853040693659189e-19
9.500000000000000000e+01,9.598367211815482225e-12,7.048780664480660308e-13,6.852817410312874664e-18,3.861416709407526745e-19
9.600000000000000000e+01,9.684337658689272798e-12,7.118511529108978495e-13,6.963802270799540280e-18,3.861416709407526745e-19
9.700000000000000000e+01,9.797659894276326195e-12,7.218503157128691380e-13,7.053206741747132626e-18,3.861416709407526745e-19
9.800000000000000000e+01,9.880068143670562252e-12,7.294176212192356828e-13,7.128738105133889844e-18,3.861416709407526745e-19
9.900000000000000000e+01,9.987849837392722595e-12,7.403578070616800977e-13,7.202728012125001282e-18,3.861416709407526745e-19
1.000000000000000000e+02,1.004985837295638408e-11,7.471109690386484594e-13,7.273635006324813457e-18,3.861416709407526745e-19
1.010000000000000000e+02,1.012107523807077603e-11,7.554924180744130864e-13,7.310629959820369176e-18,3.944459155216771942e-19
1.020000000000000000e+02,1.016836787462523488e-11,7.613151303034980266e-13,7.359956564481109621e-18,3.985980378121394300e-19
1.030000000000000000e+02,1.021969452809400631e-11,7.676971697105720002e-13,7.359956564481109621e-18,3.985980378121394300e-19
1.040000000000000000e+02,1.026983535251751847e-11,7.739481002895350882e-13,7.437029384263515700e-18,4.006740989573705961e-19
1.050000000000000000e+02,1.030956160685535148e-11,7.788773692948000184e-13,7.498735810601803790e-18,4.089783435382950676e-19
1.060000000000000000e+02,1.039468379932106250e-11,7.898503323442721041e-13,7.498735810601803790e-18,4.172825881192195874e-19
1.070000000000000000e+02,1.045479642151544088e-11,7.976650528972349750e-13,7.548062415262545776e-18,4.255868327001441071e-19
1.080000000000000000e+02,1.055336115005661667e-11,8.112147273507890741e-13,7.622437686352568274e-18,4.341505849242225226e-19
1.090000000000000000e+02,1.062231587257324712e-11,8.208575701924913190e-13,7.634769337517753000e-18,4.341505849242225226e-19
1.100000000000000000e+02,1.070783059368684363e-11,8.335899291288704548e-13,7.688720311365436947e-18,4.346696002105303141e-19
1.110000000000000000e+02,1.076775401707294274e-11,8.427305405725674260e-13,7.725715264860991125e-18,4.429738447914547857e-19
1.120000000000000000e+02,1.083110029026859484e-11,8.529686597870632565e-13,7.818202648599879652e-18,4.440118753640703687e-19
1.130000000000000000e+02,1.087836230958851956e-11,8.607548324500342979e-13,7.867529253260620097e-18,4.523161199449949366e-19
1.140000000000000000e+02,1.092839479610521563e-11,8.692504730457664445e-13,7.916855857921360543e-18,4.606203645259194082e-19
1.150000000000000000e+02,1.097065600045108742e-11,8.764403120066847380e-13,7.990845764912470440e-18,4.689246091068439761e-19
1.160000000000000000e+02,1.101654181433152779e-11,8.843142429981492894e-13,8.074084410277470422e-18,4.689246091068439761e-19
1.170000000000000000e+02,1.105904795655367914e-11,8.916077002264454986e-13,8.098747712607839875e-18,4.689246091068439761e-19
1.180000000000000000e+02,1.111492126935090167e-11,9.014207730788400624e-13,8.148074317268580320e-18,4.710006702520750458e-19
1.190000000000000000e+02,1.118138971541183016e-11,9.131698158043877575e-13,8.283722480085615388e-18,4.710006702520750458e-19
1.200000000000000000e+02,1.119400480109755286e-11,9.154134684918978557e-13,8.345380735911540559e-18,4.751527925425372816e-19
1.210000000000000000e+02,1.706731518240812058e-11,1.275726961372024852e-12,8.411211762370997232e-18,4.799541907917498423e-19
1.220000000000000000e+02,1.716267373695337392e-11,1.275724846713506931e-12,8.475567566889305985e-18,4.822897595801348559e-19
1.230000000000000000e+02,1.727921392239578510e-11,1.275721674725730151e-12,8.568054950628194512e-18,4.843658207253660220e-19
1.240000000000000000e+02,1.743488371863124793e-11,1.275700528140550944e-12,8.586552427375971601e-18,4.864418818705970917e-19
1.250000000000000000e+02,1.756191776494621246e-11,1.275659292299451590e-12,8.705244569840878441e-18,4.885179430158282578e-19
1.260000000000000000e+02,1.771011931112701758e-11,1.275590565897619266e-12,8.788483215205876883e-18,4.885179430158282578e-19
1.270000000000000000e+02,1.785284115738334826e-11,1.275471087691357045e-12,8.816229430327544058e-18,4.970816952399066733e-19
1.280000000000000000e+02,1.803487317761075093e-11,1.275286055071039281e-12,8.848600014636154734e-18,4.970816952399066733e-19
1.290000000000000000e+02,1.814559373331962605e-11,1.275098907792203596e-12,8.941087398375041720e-18,5.064239703934467279e-19
1.300000000000000000e+02,1.836026765084783704e-11,1.274706638637130000e-12,9.064403910026893603e-18,5.147282149743712957e-19
1.310000000000000000e+02,1.853205074807896916e-11,1.274293222896877197e-12,9.123364617160433653e-18,5.152472302606789910e-19
1.320000000000000000e+02,1.860420536413315795e-11,1.274022546606583742e-12,9.197354524151545091e-18,5.152472302606789910e-19
1.330000000000000000e+02,1.859331504932624175e-11,1.273923157656241668e-12,9.277510256725247351e-18,5.193993525511413231e-19
1.340000000000000000e+02,1.853189452167710915e-11,1.273977081448448547e-12,9.437821721872651872e-18,5.193993525511413231e-19
1.350000000000000000e+02,1.849228445581905181e-11,1.274008801326217156e-12,9.617401391965660223e-18,5.214754136963723928e-19
1.360000000000000000e+02,1.847096072955135766e-11,1.274008801326217156e-12,9.679059647791583854e-18,5.256275359868346286e-19
1.370000000000000000e+02,1.840341911016711141e-11,1.274068011764718938e-12,9.716054601287139573e-18,5.297796582772968644e-19
1.380000000000000000e+02,1.827718896252301182e-11,1.274208636556160366e-12,9.771547031530472381e-18,5.380839028582214323e-19
1.390000000000000000e+02,1.813949462318879084e-11,1.274368293274263081e-12,9.833205287356397552e-18,5.422360251486836681e-19
1.400000000000000000e+02,1.803477504544878117e-11,1.274515262041258473e-12,9.907195194347507449e-18,5.505402697296081397e-19
1.410000000000000000e+02,1.796898096360491921e-11,1.274631568259743914e-12,9.975019275756026524e-18,5.526163308748394020e-19
1.420000000000000000e+02,1.792045735721069036e-11,1.274740473173416530e-12,1.004284335716454406e-17,5.713008811819194149e-19
1.430000000000000000e+02,1.786566035796597167e-11,1.274865238025973654e-12,1.011066743857306159e-17,5.733769423271506773e-19
1.440000000000000000e+02,1.775145571797847043e-11,1.275126398352936364e-12,1.012299908973824632e-17,5.733769423271506773e-19
1.450000000000000000e+02,1.761924971419897476e-11,1.275471087691357045e-12,1.018774025835546767e-17,5.754530034723818433e-19
1.460000000000000000e+02,1.750872149752756502e-11,1.275794630444598317e-12,1.023706686301620812e-17,5.837572480533063149e-19
1.470000000000000000e+02,1.741995663920948273e-11,1.276098083941919442e-12,1.030951531361167069e-17,5.837572480533063149e-19
1.480000000000000000e+02,1.734433049979339928e-11,1.276433257317009177e-12,1.030951531361167069e-17,5.837572480533063149e-19
1.490000000000000000e+02,1.729182272762314207e-11,1.276708162924338473e-12,1.034651026710722641e-17,5.837572480533063149e-19
1.500000000000000000e+02,1.724584349192450705e-11,1.276954520641675738e-12,1.046366095317648285e-17,5.879093703437685507e-19
1.510000000000000000e+02,1.719689830976245242e-11,1.277210394322343747e-12,1.051298755783722330e-17,5.962136149246931186e-19
1.520000000000000000e+02,1.708635439194512674e-11,1.277818358646245059e-12,1.063630406948907364e-17,6.045178595056175902e-19
1.530000000000000000e+02,1.699082705008128516e-11,1.278377685824233992e-12,1.072262562764536980e-17,6.086699817960798260e-19
1.540000000000000000e+02,1.686517548966416748e-11,1.279183370719560593e-12,1.082127883696684915e-17,6.169742263770043939e-19
1.550000000000000000e+02,1.676036563033514602e-11,1.279956278407859321e-12,1.085210796487981097e-17,6.335827155388533370e-19
1.560000000000000000e+02,1.668477717366926017e-11,1.280564242731760431e-12,1.085827379046240487e-17,6.429249906923933916e-19
1.570000000000000000e+02,1.660272455523000812e-11,1.281354067688202525e-12,1.085827379046240487e-17,6.429249906923933916e-19
1.580000000000000000e+02,1.655333503063854670e-11,1.281879560329904927e-12,1.093226369745351477e-17,6.429249906923933916e-19
1.590000000000000000e+02,1.650003435059956055e-11,1.282469550056403812e-12,1.093226369745351477e-17,6.429249906923933916e-19
1.600000000000000000e+02,1.644739782903279784e-11,1.283065883758456459e-12,1.095384408699258804e-17,6.429249906923933916e-19
1.610000000000000000e+02,1.640060527397574444e-11,1.283598777704971483e-12,1.110490681376610556e-17,6.439630212650089747e-19
1.620000000000000000e+02,1.629325496923760975e-11,1.284884490083865089e-12,1.116656506959203073e-17,6.439630212650089747e-19
1.630000000000000000e+02,1.621651718869071805e-11,1.285827627782856136e-12,1.120201856669193758e-17,6.533052964185491256e-19
1.640000000000000000e+02,1.607704547963887316e-11,1.287681125973810559e-12,1.131300342717860320e-17,6.533052964185491256e-19
1.650000000000000000e+02,1.599125912870094193e-11,1.288869564060880011e-12,1.145327595918258177e-17,6.543433269911646123e-19
1.660000000000000000e+02,1.586750897705418019e-11,1.290783330019595075e-12,1.149027091267813749e-17,6.543433269911646123e-19
1.670000000000000000e+02,1.579919329117630218e-11,1.291904099034091063e-12,1.151955858419545199e-17,6.553813575637801953e-19
1.680000000000000000e+02,1.571143801654058101e-11,1.293551418019548716e-12,1.159354849118656342e-17,6.636856021447046669e-19
1.690000000000000000e+02,1.566389180647958851e-11,1.294498785035575605e-12,1.159354849118656342e-17,6.642046174310124584e-19
1.700000000000000000e+02,1.559720903977691297e-11,1.295932523510723261e-12,1.160588014235174661e-17,6.725088620119371226e-19
1.710000000000000000e+02,1.555804724163473979e-11,1.296793189527515600e-12,1.168526514672762675e-17,6.808131065928615942e-19
1.720000000000000000e+02,1.549477476382488742e-11,1.298199437441930487e-12,1.178391835604910610e-17,6.891173511737859695e-19
1.730000000000000000e+02,1.545495037732508627e-11,1.299087594019455796e-12,1.183324496070984654e-17,6.979406110410184252e-19
1.740000000000000000e+02,1.535314571732426780e-11,1.301462355535076780e-12,1.185790826304021754e-17,6.979406110410184252e-19
1.750000000000000000e+02,1.525896553377996705e-11,1.303667944369264305e-12,1.200588807702243733e-17,6.979406110410184252e-19
1.760000000000000000e+02,1.516576353162619230e-11,1.305994068738973111e-12,1.213537041425688004e-17,7.020927333314806610e-19
1.770000000000000000e+02,1.503448625062759294e-11,1.309369063733569003e-12,1.219702867008280521e-17,7.020927333314806610e-19
1.780000000000000000e+02,1.496339146192269433e-11,1.311263797765622780e-12,1.223710653636965711e-17,7.103969779124051326e-19
1.790000000000000000e+02,1.487621869980042920e-11,1.313818305255266625e-12,1.229876479219558228e-17,7.103969779124051326e-19
1.800000000000000000e+02,1.483503930440812926e-11,1.315089215024534785e-12,1.248373955967335779e-17,7.187012224933297004e-19
1.810000000000000000e+02,1.819374051221188212e-11,1.625155249531173374e-12,1.255343928040704830e-17,7.235715524602548529e-19
1.820000000000000000e+02,1.829218669710139550e-11,1.625144676238583770e-12,1.260584879785908647e-17,7.287617053233327680e-19
1.830000000000000000e+02,1.841218427487438088e-11,1.625144676238583770e-12,1.268022406894910896e-17,7.309675202901409060e-19
1.840000000000000000e+02,1.854114877707964486e-11,1.625129873628958325e-12,1.274496523756632878e-17,7.351196425806031418e-19
1.850000000000000000e+02,1.863474487799589410e-11,1.625117185677850800e-12,1.276654562710540205e-17,7.423858565889120304e-19
1.860000000000000000e+02,1.881584189498403474e-11,1.625087580458600111e-12,1.287907194398771498e-17,7.423858565889120304e-19
1.870000000000000000e+02,1.892410914664363039e-11,1.625051631263795458e-12,1.290681815910938216e-17,7.506901011698365019e-19
1.880000000000000000e+02,1.910732267810116690e-11,1.624983962191222196e-12,1.306404671146549204e-17,7.548422234602987377e-19
1.890000000000000000e+02,1.926378459714805933e-11,1.624901490509023286e-12,1.320894361265641719e-17,7.589943457507609735e-19
1.900000000000000000e+02,1.935800874390092341e-11,1.624838050753485864e-12,1.335075760105604308e-17,7.589943457507609735e-19
1.910000000000000000e+02,1.959330297635982175e-11,1.624647731486873197e-12,1.341241585688196979e-17,7.589943457507609735e-19
1.920000000000000000e+02,1.974719932816413803e-11,1.624499705390619147e-12,1.347099119991659724e-17,7.595133610370687650e-19
1.930000000000000000e+02,1.984853609401667581e-11,1.624362252586954499e-12,1.357581023482067204e-17,7.636654833275310008e-19
1.940000000000000000e+02,1.989765241866920703e-11,1.624267092953648267e-12,1.368679509530733765e-17,7.657415444727622632e-19
1.950000000000000000e+02,1.985601769004536108e-11,1.624260748978094504e-12,1.373149733078113305e-17,7.667795750453777499e-19
1.960000000000000000e+02,1.979307964664350717e-11,1.624290354197345193e-12,1.384248219126779713e-17,7.667795750453777499e-19
1.970000000000000000e+02,1.975922483582073637e-11,1.624298812831416876e-12,1.387331131918075895e-17,7.709316973358399857e-19
1.980000000000000000e+02,1.973963294594751057e-11,1.624294583514381035e-12,1.389797462151113148e-17,7.750838196263023178e-19
1.990000000000000000e+02,1.967337096995536791e-11,1.624326303392149846e-12,1.397813035408483220e-17,7.833880642072267894e-19
2.000000000000000000e+02,1.956038866417738259e-11,1.624364367245472420e-12,1.402745695874557418e-17,7.875401864976890252e-19
2.010000000000000000e+02,1.942765274672324183e-11,1.624423577683974000e-12,1.409528104015409018e-17,7.896162476429201912e-19
2.020000000000000000e+02,1.930888456867543422e-11,1.624476444146922019e-12,1.419586106997013099e-17,7.896162476429201912e-19
2.030000000000000000e+02,1.921646762381743046e-11,1.624527195951351915e-12,1.429451427929161188e-17,7.896162476429201912e-19
2.040000000000000000e+02,1.916141469589428653e-11,1.624567374463192410e-12,1.430992884324809125e-17,7.916923087881512610e-19
2.050000000000000000e+02,1.911430340757515061e-11,1.624607552975032905e-12,1.436542127349142560e-17,7.916923087881512610e-19
2.060000000000000000e+02,1.905198712955154904e-11,1.624664648755016563e-12,1.439008457582179505e-17,7.916923087881512610e-19
2.070000000000000000e+02,1.894197862080993806e-11,1.624753464412769236e-12,1.453806438980401484e-17,7.916923087881512610e-19
2.080000000000000000e+02,1.880744806237766844e-11,1.624880343923844078e-12,1.469221002936883008e-17,7.999965533690759252e-19
2.090000000000000000e+02,1.870042120124538977e-11,1.624988191508258037e-12,1.474153663402957207e-17,8.020726145143069949e-19
2.100000000000000000e+02,1.859128096587290293e-11,1.625117185677850800e-12,1.479086323869031097e-17,8.020726145143069949e-19
2.110000000000000000e+02,1.851630485389771599e-11,1.625239835871890003e-12,1.482477527939457051e-17,8.041486756595381609e-19
2.120000000000000000e+02,1.846590731573848893e-11,1.625326536871124754e-12,1.488643353522049106e-17,8.124529202404625362e-19
2.130000000000000000e+02,1.841119824291089367e-11,1.625430155138502670e-12,1.493576013988123612e-17,8.207571648213872004e-19
2.140000000000000000e+02,1.835872187303246511e-11,1.625525314771808902e-12,1.501591587245493684e-17,8.228332259666182702e-19
2.150000000000000000e+02,1.830416039097647578e-11,1.625635277014740580e-12,1.502824752362012157e-17,8.249092871118494362e-19
2.160000000000000000e+02,1.819094256800975787e-11,1.625865774793193540e-12,1.505291082595049102e-17,8.332135316927739078e-19
2.170000000000000000e+02,1.809758669462601470e-11,1.626064552693877689e-12,1.510840325619382229e-17,8.332135316927739078e-19
2.180000000000000000e+02,1.796116571822553159e-11,1.626383866130083321e-12,1.510840325619382229e-17,8.332135316927739078e-19
2.190000000000000000e+02,1.786428964792755694e-11,1.626631281176679647e-12,1.525638307017604517e-17,8.373656539832362399e-19
2.200000000000000000e+02,1.775998379538241831e-11,1.626929448027705869e-12,1.530570967483678715e-17,8.456698985641607115e-19
2.210000000000000000e+02,1.768670654739527883e-11,1.627174748415784274e-12,1.534270462833234133e-17,8.560502042903162528e-19
2.220000000000000000e+02,1.762347175233562406e-11,1.627396787560165551e-12,1.539203123299308023e-17,8.560502042903162528e-19
2.230000000000000000e+02,1.756421876788011250e-11,1.627633629314172273e-12,1.546910405277548631e-17,8.560502042903162528e-19
2.240000000000000000e+02,1.752098723271666944e-11,1.627813375288195337e-12,1.549376735510585885e-17,8.643544488712408207e-19
2.250000000000000000e+02,1.745727826305037148e-11,1.628075592944416906e-12,1.554386468796442295e-17,8.643544488712408207e-19
2.260000000000000000e+02,1.741179204333347683e-11,1.628257453576957890e-12,1.560552294379034658e-17,8.653924794438563074e-19
2.270000000000000000e+02,1.730097963592100092e-11,1.628752283670150542e-12,1.570417615311182747e-17,8.820009686057053469e-19
2.280000000000000000e+02,1.721419626221744003e-11,1.629143495495965077e-12,1.575350275777256638e-17,8.820009686057053469e-19
2.290000000000000000e+02,1.708757280086816206e-11,1.629754631807643169e-12,1.580282936243330836e-17,8.903052131866300111e-19
2.300000000000000000e+02,1.696118799693679793e-11,1.630372112094875024e-12,1.590148257175478617e-17,8.986094577675544827e-19
2.310000000000000000e+02,1.686351116819713636e-11,1.630909235358425889e-12,1.595080917641552816e-17,9.027615800580166222e-19
